Preprocessed,Label
"['congratulation', 'thanks', 'good', 'friend', 'u', '2', '000', 'xmas', 'prize', '2', 'claim', 'easy', 'call', '08718726971', '10p', 'per', 'minute', 'bt', 'national', 'rate']",spam
"['got', 'divorce', 'lol']",ham
"['e', 'timing', 'go', 'w', 'u', 'lor']",ham
"['asked', 'call', 'ok']",ham
"['ü', 'called', 'dad', 'oredi']",ham
"['pls', 'pls', 'send', 'mail', 'know', 'relative', 'coming', 'deliver', 'know', 'cost', 'risk', 'benefit', 'anything', 'else', 'thanks']",ham
"['gone', 'get', 'info', 'bt', 'dont', 'know']",ham
"['getting', 'worried', 'derek', 'taylor', 'already', 'assumed', 'worst']",ham
"['aww', 'must', 'nearly', 'dead', 'well', 'jez', 'iscoming', 'todo', 'workand', 'whilltake', 'forever']",ham
"['lol', 'nah', 'bad', 'thanks', 'good', 'b', 'home', 'quite', 'reality', 'check', 'hows', 'ur', 'day', 'u', 'anything', 'website']",ham
"['come', 'medical', 'college', '7pm', 'forward', 'da']",ham
"['din', 'tell', 'u', 'jus', '420']",ham
"['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', '82277', 'b']",spam
"['ok', 'let', 'noe', 'later', 'n', 'ask', 'call', 'u', 'tmr']",ham
"['remember', 'ask', 'alex', 'pizza']",ham
"['1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nok', '87021', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150p', 'tone', '16', 'reply', 'hl', '4info']",spam
"['life', 'never', 'much', 'fun', 'great', 'came', 'made', 'truly', 'special', 'forget', 'enjoy', 'one', 'gbp', 'sm']",spam
"['ur', 'ringtone', 'service', 'changed', '25', 'free', 'credit', 'go', 'club4mobiles', 'com', 'choose', 'content', 'stop', 'txt', 'club', 'stop', '87070', '150p', 'wk', 'club4', 'po', 'box1146', 'mk45', '2wt']",spam
"['hope', 'good', 'week', 'checking']",ham
"['moby', 'pub', 'quiz', 'win', '100', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwall', 'txt', 'first', 'name', '82277', 'unsub', 'stop', '1', '50', '008704050406', 'sp']",spam
"['guaranteed', '1000', 'cash', '2000', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '08714712412', '10am', '7pm', 'cost', '10p']",spam
"['gsoh', 'good', 'spam', 'lady', 'u', 'could', 'b', 'male', 'gigolo', '2', 'join', 'uk', 'fastest', 'growing', 'men', 'club', 'reply', 'oncall', 'mjzgroup', '08714342399', '2stop', 'reply', 'stop', 'msg', '1', '50rcvd']",spam
"['dunno', 'dat', 'wat', 'told', 'ok', 'lor']",ham
"['ela', 'kano', 'il', 'download', 'come', 'wen', 'ur', 'free']",ham
"['oh', 'usual', 'vijay', 'film', 'different']",ham
"['sorry', 'meeting', 'call', 'later']",ham
"['yay', 'wait', 'party', 'together']",ham
"['b4u', 'voucher', 'w', 'c', '27', '03', 'marsms', 'log', 'onto', 'www', 'b4utele', 'com', 'discount', 'credit', 'opt', 'reply', 'stop', 'customer', 'care', 'call', '08717168528']",spam
"['oh', 'ok', 'wait', '4', 'lect', 'havent', 'finish']",ham
"['get', 'second', 'half', 'message']",ham
"['oh', 'fuck', 'juswoke', 'bed', 'boatin', 'dock', 'slept', 'wid', '25', 'year', 'old', 'spinout', 'giv', 'u', 'da', 'gossip', 'l8r', 'xxx']",ham
"['town', 'v', 'important']",ham
"['u', 'konw', 'waht', 'rael', 'friendship', 'im', 'gving', 'yuo', 'exmpel', 'jsut', 'ese', 'tihs', 'msg', 'evrey', 'splleing', 'tihs', 'msg', 'wrnog', 'bt', 'sitll', 'yuo', 'raed', 'wihtuot', 'ayn', 'mitsake', 'goodnight', 'amp', 'nice', 'sleep', 'sweet', 'dream']",ham
"['ur', 'cash', 'balance', 'currently', '500', 'pound', 'maximize', 'ur', 'cash', 'send', 'cash', '86688', '150p', 'msg', 'cc', '08708800282', 'hg', 'suite342', '2lands', 'row', 'w1j6hl']",spam
"['one', 'day', 'billion', 'class', 'right']",ham
"['let', 'know', 'need', 'anything', 'else', 'salad', 'desert', 'something', 'many', 'beer', 'shall', 'get']",ham
"['oh', 'god', 'gonna', 'google', 'nearby', 'cliff']",ham
"['u', 'turn', 'heater', 'heater', 'set', 'lt', 'gt', 'degree']",ham
"['still', 'working', 'time', 'also', 'tried', 'adding', 'zero', 'saving', 'checking', 'lt', 'gt']",ham
"['telling', 'coulda', 'real', 'valentine', 'u', 'never', 'pick', 'nothing']",ham
"['thank', 'u', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']",ham
"['lol', 'grin', 'babe', 'thanks', 'thinking']",ham
"['merry', 'christmas', 'babe', 'love', 'ya', 'kiss']",ham
"['might', 'ax', 'well', 'im']",ham
"['lord', 'ring', 'return', 'king', 'store', 'reply', 'lotr', '2', 'june', '4', 'chance', '2', 'win', 'lotr', 'soundtrack', 'cd', 'stdtxtrate', 'reply', 'stop', 'end', 'txts']",spam
['channel'],ham
"['7', 'go', 'ok', 'na']",ham
"['get', 'chicken', 'broth', 'want', 'ramen', 'unless', 'know']",ham
"['yeah', 'quite', 'bit', 'left', 'swing', 'tomorrow', 'get']",ham
"['joined', 'today']",ham
"['urgent', 'call', '09066612661', 'landline', 'complementary', '4', 'tenerife', 'holiday', '10', '000', 'cash', 'await', 'collection', 'sae', 'c', 'po', 'box', '3', 'wa14', '2px', '150ppm', '18', 'sender', 'hol', 'offer']",spam
"['give', 'u', 'back', 'id', 'proof', 'lt', 'gt', 'r', 'wont', 'allow', 'work', 'come', 'home', 'within', 'day']",ham
"['hi', 'dis', 'yijue', 'would', 'happy', 'work', 'wif', 'ü', 'gek1510']",ham
"['free', 'call', 'sir', 'waiting']",ham
"['chk', 'ur', 'belovd', 'm', 'dict']",ham
"['ü', 'ready', 'call']",ham
"['whenevr', 'ur', 'sad', 'whenevr', 'ur', 'gray', 'remembr', 'im', '2', 'listn', '2', 'watevr', 'u', 'wanna', 'say', 'jus', 'walk', 'wid', 'little', 'amp', 'promise', 'bring', 'back', 'ur', 'smile']",ham
"['think', 'spatula', 'hand']",ham
"['thinl', 'role', 'like', 'sachin', 'standing', 'others', 'hit']",ham
"['exhausted', 'train', 'morning', 'much', 'wine', 'pie', 'sleep', 'well']",ham
"['yeah', 'sure', 'leave', 'min']",ham
"['yup', 'lunch', 'buffet', 'u', 'eat', 'already']",ham
"['wonder', 'co', 'dun', 'rem', 'seeing', 'silver', 'car', 'thk', 'saw', 'black', 'one']",ham
"['say', 'slowly', 'god', 'love', 'amp', 'need', 'clean', 'heart', 'blood', 'send', 'ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'pls', 'pls']",ham
"['make', 'girl', 'happy', 'difficult', 'make', 'girl', 'happy', 'u', 'need', '1', 'friend', '2', 'companion', '3', 'lover', '4', 'chef', 'lt', 'gt', 'good', 'listener', 'lt', 'gt', 'organizer', 'lt', 'gt', 'good', 'boyfriend', 'lt', 'gt', 'clean', 'lt', 'gt', 'sympathetic', 'lt', 'gt', 'athletic', 'lt', 'gt', 'warm', 'lt', 'gt', 'courageous', 'lt', 'gt', 'determined', 'lt', 'gt', 'true', 'lt', 'gt', 'dependable', 'lt', 'gt', 'intelligent', 'lt', 'gt', 'psychologist', 'lt', 'gt', 'pest', 'exterminator', 'lt', 'gt', 'psychiatrist', 'lt', 'gt', 'healer', 'lt', 'gt', 'stylist', 'lt', 'gt', 'driver', 'aaniye', 'pudunga', 'venaam']",ham
"['sorry', 'sir', 'call', 'tomorrow', 'senthil', 'hsbc']",ham
"['edison', 'rightly', 'said', 'fool', 'ask', 'question', 'wise', 'man', 'answer', 'know', 'u', 'speechless', 'viva', 'gm', 'gn', 'ge', 'gnt']",ham
"['ok', 'da', 'already', 'planned', 'wil', 'pick']",ham
"['hi', 'u', 'want', 'join', 'sts', 'later', 'meeting', 'five', 'call', 'u', 'class']",ham
"['worry', 'hope', 'photo', 'shoot', 'went', 'well', 'spiffing', 'fun', 'workage']",ham
"['remember', 'day']",ham
"['yeah', 'leave', 'maybe', '7ish']",ham
"['short', 'cute', 'good', 'person', 'dont', 'try', 'prove', 'gud', 'noon']",ham
"['god', 'picked', 'flower', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'gifted', 'tomeandsaid', 'friend', '4u']",ham
"['going', 'nothing', 'great', 'bye']",ham
"['k', 'see', 'k']",ham
"['uploaded', 'mine', 'facebook']",ham
"['go', '4', 'e', 'normal', 'pilate', 'intro']",ham
"['stupid', 'possible']",ham
"['hi', 'sorry', 'missed', 'call', 'pls', 'call', 'back']",ham
"['u', 'workin', 'overtime', 'nigpun']",ham
"['abt', 'making', 'pic', 'bigger']",ham
"['still', 'checked', 'da']",ham
"['yet', 'chikku', 'going', 'room', 'nw', 'bus']",ham
"['sure', 'since', 'parent', 'working', 'tuesday', 'really', 'need', 'cover', 'story']",ham
"['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am', '11pm', 'guaranteed', '1000', 'cash', '5000', 'prize']",spam
"['printed', 'oh', 'lt', 'gt', 'come', 'upstairs']",ham
"['dear', '0776xxxxxxx', 'u', 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', '86688', '150p', 'msgrcvdhg', 'suite342', '2lands', 'row', 'w1j6hl', 'ldn', '18yrs']",spam
"['yeah', 'probs', 'last', 'night', 'obviously', 'catching', 'speak', 'soon']",ham
"['happy', 'babe', 'woo', 'hoo', 'party', 'dude']",ham
"['heard', 'abt', 'tat']",ham
"['table', 'occupied', 'waiting', 'tree']",ham
"['yes', 'fine']",ham
"['yup', 'thk', 'u', 'oso', 'boring', 'wat']",ham
"['ready', 'big', 'day', 'tomorrow']",ham
"['work', 'mon', 'thurs', 'sat', 'cant', 'leh', 'booked', 'liao', 'day', 'u', 'free']",ham
"['wen', 'u', 'miss', 'someone', 'person', 'definitely', 'special', 'u', 'person', 'special', 'miss', 'keep', 'touch', 'gdeve']",ham
"['alright', 'make', 'sure', 'car', 'back', 'tonight']",ham
"['prize', 'go', 'another', 'customer', 'c', 'www', 'c', 'biz', '18', '150p', 'min', 'polo', 'ltd', 'suite', '373', 'london', 'w1j', '6hl', 'please', 'call', 'back', 'busy']",spam
"['tell', 'u', 'headache', 'want', 'use', '1', 'hour', 'sick', 'time']",ham
"['liked', 'new', 'mobile']",ham
"['yes', 'watching', 'footie', 'worried', 'going', 'blow', 'phil', 'neville']",ham
"['tel', 'software', 'name']",ham
"['going', 'take', 'bath', 'ill', 'place', 'key', 'window']",ham
"['guaranteed', '1000', 'cash', '2000', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative']",spam
"['come', 'din', 'c', 'ü', 'yup', 'cut', 'hair']",ham
"['urgent', 'please', 'call', '0906346330', 'abta', 'complimentary', '4', 'spanish', 'holiday', '10', '000', 'cash', 'await', 'collection', 'sae', 'c', 'box', '47', 'po19', '2ez', '150ppm', '18']",spam
"['k', 'give', 'kvb', 'acc', 'detail']",ham
"['anything', 'lar', 'ü', 'going', 'home', '4', 'dinner']",ham
"['thanx', 'lot']",ham
"['yes', 'come', 'nyc', 'audiitions', 'trying', 'relocate']",ham
"['ok', 'problem', 'u', 'frm', 'wats', 'matter']",ham
"['boo', 'babe', 'u', 'enjoyin', 'yourjob', 'u', 'seemed', '2', 'b', 'gettin', 'well', 'hunny', 'hope', 'ure', 'ok', 'take', 'care', 'llspeak', '2u', 'soonlots', 'loveme', 'xxxx']",ham
"['pattern', 'recently', 'crap', 'weekend']",ham
"['u', 'ask', 'darren', 'go', 'n', 'pick', 'u', 'lor', 'oso', 'sian', 'tmr', 'haf', '2', 'meet', 'lect']",ham
"['find', 'way', 'include', 'detail']",ham
"['hi', 'engagement', 'fixd', 'lt', 'gt', 'th', 'next', 'month', 'know', 'really', 'shocking', 'bt', 'hmm', 'njan', 'vilikkam', 'w', 'al', 'sudn']",ham
"['ah', 'poor', 'baby', 'hope', 'urfeeling', 'bettersn', 'luv', 'probthat', 'overdose', 'work', 'hey', 'go', 'careful', 'spk', '2', 'u', 'sn', 'lot', 'lovejen', 'xxx']",ham
"['sure', 'whenever', 'show', 'fuck', 'gt']",ham
"['done', 'internet', 'connection', 'v', 'slow', 'send', 'try', 'later', 'first', 'thing', 'tomo']",ham
"['india', 'take', 'lead']",ham
"['sm', 'auction', 'brand', 'new', 'nokia', '7250', '4', 'auction', 'today', 'auction', 'free', '2', 'join', 'take', 'part', 'txt', 'nokia', '86021', 'hg', 'suite342', '2lands', 'row', 'w1j6hl']",spam
"['contract', 'mobile', '11', 'mnths', 'latest', 'motorola', 'nokia', 'etc', 'free', 'double', 'min', 'text', 'orange', 'tariff', 'text', 'yes', 'callback', 'remove', 'record']",spam
"['kay', 'since', 'already']",ham
"['reply', 'win', '100', 'weekly', '2006', 'fifa', 'world', 'cup', 'held', 'send', 'stop', '87239', 'end', 'service']",spam
"['make', 'tonight']",ham
"['going', 'wipro', 'interview', 'today']",ham
"['well', 'gonna', 'finish', 'bath', 'good', 'fine', 'night']",ham
"['wow', 'never', 'realized', 'embarassed', 'accomodations', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'sorry', 'give', 'sorry', 'offered', 'sorry', 'room', 'embarassing']",ham
"['wine', 'flowing', 'nevering']",ham
"['yup', 'thk', 'cine', 'better', 'co', 'need', '2', 'go', '2', 'plaza', 'mah']",ham
"['didnt', 'get', 'ur', 'full', 'msg', 'sometext', 'missing', 'send']",ham
"['xy', 'ur', 'car', 'u', 'picking']",ham
"['hi', 'darlin', 'ive', 'got', 'back', 'really', 'nice', 'night', 'thanks', 'much', 'lift', 'see', 'u', 'tomorrow', 'xxx']",ham
"['aiyar', 'hard', '2', 'type', 'u', 'later', 'free', 'tell', 'call', 'n', 'scold', 'n', 'tell', 'u']",ham
"['tell', 'dear', 'happen', 'talking', 'like', 'alian']",ham
"['god', 'asked', 'forgiveness', 'little', 'child', 'gave', 'lovely', 'reply', 'wonderful', 'fruit', 'tree', 'give', 'hurt', 'stone', 'good', 'night']",ham
"['babe', 'fucking', 'love', 'know', 'fuck', 'good', 'hear', 'voice', 'need', 'crave', 'get', 'enough', 'adore', 'ahmad', 'kiss']",ham
"['think', 'waste', 'rr']",ham
"['congratulation', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'www', 'ldew', 'com1win150ppmx3age16']",spam
"['long', 'applebees', 'fucking', 'take']",ham
"['ü', 'pay', 'first', 'lar', 'da', 'stock', 'comin']",ham
"['hi', 'email', 'address', 'changed']",ham
"['wa', 'ur', 'openin', 'sentence', 'formal', 'anyway', 'fine', 'juz', 'tt', 'eatin', 'much', 'n', 'puttin', 'weight', 'haha', 'anythin', 'special', 'happened']",ham
"['yeah', 'try', 'scrounge', 'something']",ham
"['good', 'baby']",ham
"['er', 'enjoyin', 'indian', 'mo', 'yep', 'sall', 'good', 'hehe', 'hows', 'bout', 'u', 'shexy', 'pete', 'xx']",ham
"['case', 'guess', 'see', 'campus', 'lodge']",ham
"['lol', 'mad', 'first', 'woke', 'gave']",ham
"['greatest', 'test', 'courage', 'earth', 'bear', 'defeat', 'without', 'losing', 'heart', 'gn', 'tc']",ham
"['bbq', 'sat', 'mine', '6ish', 'ur', 'welcome', '2', 'come']",ham
"['havent', 'still', 'waitin', 'usual', 'ü', 'come', 'back', 'sch', 'oredi']",ham
"['take', 'exam', 'march', '3']",ham
"['much', 'would', 'cost', 'hire', 'hitman']",ham
"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'www', 'getzed', 'co', 'uk', 'pobox', '36504', 'w45wq', 'norm150p', 'tone', '16']",spam
"['prabha', 'soryda', 'realy', 'frm', 'heart', 'sory']",ham
"['u', 'wake', 'already', 'thanx', '4', 'e', 'tau', 'sar', 'piah', 'quite', 'nice']",ham
"['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'wake', 'u']",ham
"['hey', 'glad', 'u', 'r', 'better', 'hear', 'u', 'treated', 'urself', 'digi', 'cam', 'good', 'r', '9pm', 'fab', 'new', 'year', 'c', 'u', 'coupla', 'wks']",ham
"['also', 'know', 'lunch', 'menu', 'da', 'know']",ham
"['told', 'hr', 'want', 'posting', 'chennai', 'working']",ham
"['thanks', 'reply', 'today', 'ur', 'visa', 'coming', 'r', 'u', 'still', 'buying', 'gucci', 'bag', 'sister', 'thing', 'easy', 'uncle', 'john', 'also', 'bill', 'really', 'need', 'think', 'make', 'money', 'later', 'sha']",ham
"['k', 'k', 'sister', 'kid']",ham
"['send', 'text', 'skype', 'later']",ham
"['probably', 'around', 'mu', 'lot']",ham
"['dear', 'friend', 'sorry', 'late', 'information', 'today', 'birthday', 'loving', 'ar', 'praveesh', 'detail', 'log', 'face', 'book', 'see', 'number', 'lt', 'gt', 'dont', 'miss', 'delicious', 'treat']",ham
"['customer', 'place', 'call']",ham
"['wat', 'r', 'u']",ham
"['ha', 'ha', 'cool', 'cool', 'chikku', 'chikku', 'db']",ham
"['wet', 'right']",ham
"['many', 'thing', 'antibiotic', 'used', 'chest', 'abdomen', 'gynae', 'infection', 'even', 'bone', 'infection']",ham
"['1', 'new', 'voicemail', 'please', 'call', '08719181513']",spam
"['ü', 'decide', 'faster', 'co', 'si', 'going', 'home', 'liao']",ham
"['sorry', 'brah', 'finished', 'last', 'exam']",ham
"['fine', 'absolutly', 'fine']",ham
"['leaving', 'qatar', 'tonite', 'search', 'opportunity', 'went', 'fast', 'pls', 'add', 'ur', 'prayer', 'dear', 'rakhesh']",ham
"['sent', 'like']",ham
"['watching', 'cartoon', 'listening', 'music', 'amp', 'eve', 'go', 'temple', 'amp', 'church', 'u']",ham
"['poor', 'girl', 'go', 'one', 'day', 'lmao']",ham
"['r', 'ü', 'going', 'send']",ham
"['k', 'tell', 'anything']",ham
"['accordingly', 'repeat', 'text', 'word', 'ok', 'mobile', 'phone', 'send']",spam
"['si', 'si', 'think', 'ill', 'go', 'make', 'oreo', 'truffle']",ham
"['uncle', 'g', 'checking', 'rewarding', 'month']",ham
"['check', 'got', 'detailed', 'message']",ham
"['u', 'got', 'person', 'story']",ham
"['thankyou', 'much', 'call', 'appreciate', 'care']",ham
"['got', 'rumour', 'going', 'buy', 'apartment', 'chennai']",ham
"['valued', 'vodafone', 'customer', 'computer', 'picked', 'win', '150', 'prize', 'collect', 'easy', 'call', '09061743386']",spam
"['wake', 'gt']",ham
"['mean', 'u', 'could', 'keep', 'ur', 'word']",ham
"['anything', 'lor']",ham
"['much', 'buzy']",ham
"['thank', 'god', 'bed']",ham
"['buying', 'today', 'ü', 'need', 'c', 'meh']",ham
"['delhi', 'chennai', 'still', 'silent']",ham
"['would', 'smoking', 'help', 'u', 'work', 'difficult', 'time']",ham
"['g', 'w', 'r']",ham
"['born', 'god', 'said', 'oh', 'another', 'idiot', 'born', 'god', 'said', 'oh', 'competition', 'knew', 'one', 'day', 'two', 'become', 'freinds', 'forever']",ham
"['sorry', 'call', 'later']",ham
"['yeah', 'get', 'unlimited']",ham
"['day', 'ü', 'say', 'ü', 'cut', 'ur', 'hair', 'paragon', 'called', 'hair', 'sense', 'ü', 'noe', 'much', 'hair', 'cut']",ham
"['meeting', 'call', 'later']",ham
"['really', 'still', 'tonight', 'babe']",ham
"['gud', 'ni8', 'dear', 'slp', 'well', 'take', 'care', 'swt', 'dream', 'muah']",ham
"['know', 'anthony', 'bringing', 'money', 'school', 'fee', 'pay', 'rent', 'stuff', 'like', 'thats', 'need', 'help', 'friend', 'need']",ham
"['playin', 'space', 'poker', 'u']",ham
"['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']",ham
"['importantly', 'discus', 'u']",ham
"['dunno', 'u', 'ask']",ham
"['monthly', 'password', 'wap', 'mobsi', 'com', '391784', 'use', 'wap', 'phone', 'pc']",spam
"['wat', 'make', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']",ham
"['dear', 'dave', 'final', 'notice', 'collect', '4', 'tenerife', 'holiday', '5000', 'cash', 'award', 'call', '09061743806', 'landline', 'tc', 'sae', 'box326', 'cw25wx', '150ppm']",spam
"['sound', 'good', 'finger', 'make', 'difficult', 'type']",ham
"['yes', 'sura', 'sun', 'tv', 'lol']",ham
"['shit', 'surprised', 'went', 'spent', 'evening', 'french', 'guy', 'met', 'town', 'fooled', 'around', 'bit', 'let', 'fuck']",ham
"['ugh', 'fuck', 'resubbing', 'eve']",ham
"['private', '2003', 'account', 'statement', '078']",spam
"['lol', 'different', 'go', 'trying', 'find', 'every', 'real', 'life', 'photo', 'ever', 'took']",ham
"['u', 'go', 'back', 'urself', 'lor']",ham
"['oh', 'fuck', 'sake', 'like', 'tallahassee']",ham
"['dunno', 'dad', 'said', 'coming', 'home', '2', 'bring', 'u', '4', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']",ham
"['u', 'talking', 'bout', 'early', 'morning', 'almost', 'noon']",ham
"['dude', 'go', 'sup']",ham
"['broke', 'list', 'reason', 'nobody', 'town', 'tell', 'sarcastic', 'faggy']",ham
"['gotta', 'collect', 'da', 'car', '6', 'lei']",ham
"['auction', 'round', '4', 'highest', 'bid', '54', 'next', 'maximum', 'bid', '71', 'bid', 'send', 'bid', 'e', 'g', '10', 'bid', '10', '83383', 'good', 'luck']",spam
"['urgent', 'mobile', 'number', 'awarded', '2000', 'prize', 'guaranteed', 'call', '09061790121', 'land', 'line', 'claim', '3030', 'valid', '12hrs', '150ppm']",spam
"['cool', 'text', 'way']",ham
"['watching', 'tv', 'lor', 'funny', 'bluff', '4', 'wat', 'izzit', 'thk', 'impossible', 'u']",ham
"['ok', 'watching', 'tv']",ham
"['ask', 'princess']",ham
"['stayin', 'trouble', 'stranger', 'saw', 'dave', 'day', 'sorted', 'still', 'bloke', 'u', 'gona', 'get', 'girl', 'mr', 'ur', 'mum', 'still', 'think', 'get', '2getha']",ham
"['nope', 'b', 'going', '2', 'sch', 'fri', 'quite', 'early', 'lor', 'co', 'mys', 'si', 'got', 'paper', 'da', 'morn']",ham
"['doc', 'prescribed', 'morphine', 'cause', 'pain', 'med', 'enough', 'waiting', 'mom', 'bring', 'med', 'kick', 'fast', 'gonna', 'try', 'later']",ham
"['enjoy', 'urself', 'tmr']",ham
"['gonna', 'worry', 'nothing', 'give', 'money', 'use']",ham
